accident_id,num_vehicles,num_casualties,accident_severity,accident_damages,police_department,police_attended,urban_vs_rural,road_type,road_conditions,weather_conditions,light_conditions,date,year,weekday,hour,longitude,latitude
2005440808629,2,1,Slight,210,Hampshire,Yes,Urban,Single carriageway,Dry,Fine,Daylight,11/12/2005,2005,7-Sunday,12,-1.441952,50.93584
200805EE25573,2,1,Slight,996,Merseyside,No,Urban,Dual carriageway,Dry,Fine,Daylight,09/06/2008,2008,1-Monday,12,-2.92821,53.425761
200601VW40180,2,1,Slight,628.5,Metropolitan Police,No,Urban,Single carriageway,Dry,Fine,Daylight,10/05/2006,2006,3-Wednesday,9,-0.187304,51.415835
2013621300902,2,1,Slight,405,South Wales,Yes,Urban,Single carriageway,Wet,Fine,Daylight,14/01/2013,2013,1-Monday,8,-3.188145,51.468972
2009460076872,1,1,Slight,803,Kent,Yes,Rural,Single carriageway,Dry,Fine,Daylight,05/09/2009,2009,6-Saturday,16,0.567746,51.435986
201543W286115,3+,2,Serious,25263,Thames Valley,Yes,Rural,Single carriageway,Wet,Fine,Daylight,21/11/2015,2015,6-Saturday,9,-1.018918,51.437193
201414K299214,2,1,Slight,1377,South Yorkshire,Yes,Urban,Single carriageway,Dry,Fine,Darkness,01/12/2014,2014,1-Monday,18,-1.448539,53.424203
201001KF60434,2,1,Serious,1816.5,Metropolitan Police,No,Urban,Single carriageway,Dry,Fine,Daylight,18/07/2010,2010,7-Sunday,19,0.05872,51.520316
2011440481303,2,1,Serious,4188,Hampshire,Yes,Rural,Dual carriageway,Dry,Fine,Darkness,13/11/2011,2011,7-Sunday,16,-1.216818,50.867371
2011460200789,2,1,Slight,28.5,Kent,Yes,Rural,Single carriageway,Dry,Fine,Daylight,19/05/2011,2011,4-Thursday,16,1.273831,51.159137
2011160D07921,2,1,Slight,873,Humberside,Yes,Urban,Single carriageway,Dry,Fine,Daylight,03/12/2011,2011,6-Saturday,10,-0.359104,53.760777
200506K922263,2,1,Slight,136.5,Greater Manchester,No,Urban,Single carriageway,Dry,Fine,Darkness,08/03/2005,2005,2-Tuesday,0,-2.449823,53.571621
2007610099407,1,1,Slight,279,Gwent,No,Rural,Single carriageway,Dry,Fog,Darkness,08/10/2007,2007,1-Monday,1,-3.231986,51.717147
200732C138007,2,1,Slight,543,Lincolnshire,Yes,Urban,Roundabout,Dry,Fine,Daylight,25/04/2007,2007,3-Wednesday,11,-0.027746,52.973983
2005160B00740,1,3+,Slight,1946,Humberside,Yes,Rural,Single carriageway,Dry,Fine,Daylight,25/02/2005,2005,5-Friday,16,-0.56213900000000006,53.603557
2008330800051,2,1,Slight,546,Leicestershire,No,Urban,Single carriageway,Wet,Raining,Darkness,05/01/2008,2008,6-Saturday,21,-1.087768,52.594432
2014350225814,2,2,Slight,1370,Cambridgeshire,Yes,Rural,Single carriageway,Wet,Fine,Darkness,01/11/2014,2014,6-Saturday,20,-0.043047,52.359325
2006350355706,1,2,Slight,901.5,Cambridgeshire,Yes,Rural,Single carriageway,Wet,Fine,Daylight,12/08/2006,2006,6-Saturday,11,-0.401976,52.607123
200511CH10020,3+,1,Slight,130,Durham,Yes,Urban,Single carriageway,Dry,Fine,Darkness,10/04/2005,2005,7-Sunday,1,-1.695092,54.860623
2012521203785,2,1,Slight,1438.5,Avon and Somerset,Yes,Rural,Single carriageway,Dry,Fine,Daylight,25/05/2012,2012,5-Friday,11,-2.835479,51.448906
2008400C01130,2,1,Slight,6,Bedfordshire,No,Urban,Single carriageway,Dry,Fine,Daylight,11/04/2008,2008,5-Friday,12,-0.407806,51.885105
2008460158488,2,1,Slight,1192.5,Kent,Yes,Urban,Dual carriageway,Dry,Fine,Daylight,18/06/2008,2008,3-Wednesday,15,0.880141,51.149444
2009330904733,2,2,Slight,1702,Leicestershire,Yes,Rural,Single carriageway,Dry,Fine,Daylight,09/08/2009,2009,7-Sunday,13,-1.111085,52.711481
200705EE14543,2,1,Serious,8938.5,Merseyside,Yes,Urban,Dual carriageway,Wet,Fine,Darkness,22/01/2007,2007,1-Monday,22,-2.962244,53.446706
2013232652613,2,1,Serious,12067.5,Warwickshire,Yes,Rural,Dual carriageway,Ice,Fine,Darkness,13/11/2013,2013,3-Wednesday,6,-1.485046,52.486957
2008470807024,2,1,Slight,1131,Sussex,Yes,Rural,Single carriageway,Wet,Raining,Daylight,20/08/2008,2008,3-Wednesday,18,-0.541487,50.958911
2014450013972,2,1,Serious,5248.5,Surrey,Yes,Urban,Single carriageway,Dry,Fine,Darkness,18/03/2014,2014,2-Tuesday,18,-0.73089,51.088237
201406A095209,1,1,Slight,9,Greater Manchester,Yes,Urban,Single carriageway,Wet,Raining,Darkness,05/12/2014,2014,5-Friday,22,-2.233362,53.48292
201401FH10092,2,1,Serious,12855,Metropolitan Police,Yes,Urban,Single carriageway,Dry,Fine,Daylight,04/03/2014,2014,2-Tuesday,7,-0.212856,51.494464
200843P004098,1,1,Slight,778,Thames Valley,Yes,Rural,Single carriageway,Wet,Raining,Darkness,01/09/2008,2008,1-Monday,22,-1.548796,51.583552
201543W101115,2,2,Slight,1270,Thames Valley,No,Urban,Single carriageway,Dry,Fog,Daylight,11/11/2015,2015,3-Wednesday,15,-0.942085,51.448089
201214B105312,1,1,Slight,465,South Yorkshire,Yes,Rural,Single carriageway,Dry,Fine,Daylight,16/11/2012,2012,5-Friday,13,-1.381223,53.57545
201006B029006,3+,1,Slight,1678,Greater Manchester,Yes,Urban,Single carriageway,Dry,Fine,Darkness,12/03/2010,2010,5-Friday,18,-2.211547,53.4539
2012921200628,2,1,Slight,993,Grampian,Yes,Rural,Single carriageway,Dry,Fine,Daylight,17/02/2012,2012,5-Friday,14,-2.183803,57.219887
2011471104810,2,1,Slight,192,Sussex,Yes,Rural,Single carriageway,Wet,Raining,Daylight,04/08/2011,2011,4-Thursday,10,-0.47301,51.020106
200720D069201,2,1,Slight,1429.5,West Midlands,Yes,Urban,Single carriageway,Dry,Fine,Daylight,03/03/2007,2007,6-Saturday,7,-1.819295,52.516807
2007330708076,1,1,Slight,661,Leicestershire,Yes,Urban,Single carriageway,Wet,Fine,Darkness,19/11/2007,2007,1-Monday,18,-1.150922,52.626637
200501LX50443,1,1,Slight,850,Metropolitan Police,Yes,Urban,Single carriageway,Dry,Fine,Daylight,02/04/2005,2005,6-Saturday,15,-0.104101,51.431605
201434WD29394,1,1,Serious,1645,Northamptonshire,Yes,Rural,Single carriageway,Dry,Fine,Daylight,19/11/2014,2014,3-Wednesday,15,-1.013935,52.352167
2009440163830,2,1,Slight,1474.5,Hampshire,Yes,Urban,Single carriageway,Dry,Fine,Daylight,16/04/2009,2009,4-Thursday,18,-1.103145,50.851805
20151328M1575,1,2,Slight,948,West Yorkshire,Yes,Urban,Single carriageway,Wet,Fine,Daylight,22/08/2015,2015,6-Saturday,20,-1.541902,53.68458
20141311D0280,2,2,Slight,1812,West Yorkshire,Yes,Urban,Single carriageway,Dry,Fine,Daylight,13/01/2014,2014,1-Monday,9,-1.637494,53.715202
201420S037884,3+,1,Serious,7776,West Midlands,Yes,Urban,Dual carriageway,Wet,Raining,Daylight,08/07/2014,2014,2-Tuesday,18,-1.980102,52.452125
200797QB72001,1,1,Slight,823,Strathclyde,Yes,Urban,Roundabout,Wet,Raining,Darkness,19/01/2007,2007,5-Friday,6,-4.052247,55.802311
2015230033930,2,2,Slight,1318,Warwickshire,Yes,Rural,Single carriageway,Wet,Raining,Daylight,05/11/2015,2015,4-Thursday,7,-1.3154,52.31748
20053102D1267,2,1,Slight,177,Nottinghamshire,Yes,Urban,Single carriageway,Dry,Fine,Daylight,09/05/2005,2005,1-Monday,8,-1.144174,52.911391
2010231095667,2,1,Slight,1476,Warwickshire,Yes,Rural,Single carriageway,Dry,Fine,Daylight,20/05/2010,2010,4-Thursday,8,-1.235813,52.392208
2008120072659,2,1,Serious,13009.5,North Yorkshire,Yes,Rural,Single carriageway,Dry,Fine,Daylight,29/07/2008,2008,2-Tuesday,18,-1.149921,53.992443
20073102B2157,3+,1,Slight,1352,Nottinghamshire,Yes,Urban,Single carriageway,Dry,Fine,Daylight,20/05/2007,2007,7-Sunday,19,-1.12856,53.31041
200742I225206,2,1,Slight,583.5,Essex,Yes,Urban,Single carriageway,Dry,Fine,Daylight,09/06/2007,2007,6-Saturday,15,0.53636,51.878337
201297NE02909,2,1,Slight,34.5,Strathclyde,Yes,Rural,Roundabout,Wet,Raining,Darkness,18/09/2012,2012,2-Tuesday,20,-3.794835,55.818651
2007030004158,1,1,Slight,245,Cumbria,Yes,Rural,Single carriageway,Wet,Raining,Daylight,09/12/2007,2007,7-Sunday,12,-3.314384,54.851467
2010170S41430,2,1,Slight,1350,Cleveland,Yes,Urban,Single carriageway,Dry,Fine,Daylight,01/06/2010,2010,2-Tuesday,16,-1.355136,54.510059
2007530193193,1,2,Slight,531,Gloucestershire,Yes,Urban,One way street,Dry,Fine,Darkness,22/12/2007,2007,6-Saturday,1,-2.069291,51.897115
200514F004005,2,1,Slight,244.5,South Yorkshire,No,Urban,Dual carriageway,Dry,Fog,Daylight,15/01/2005,2005,6-Saturday,12,-1.500465,53.414481
200506P032146,1,1,Slight,808,Greater Manchester,No,Urban,Single carriageway,Dry,Fine,Daylight,10/08/2005,2005,3-Wednesday,18,-2.156411,53.612453
2012471206391,1,1,Slight,249,Sussex,Yes,Urban,Roundabout,Dry,Fine,Daylight,29/11/2012,2012,4-Thursday,13,0.285131,50.766766
200932C243609,1,1,Slight,242,Lincolnshire,Yes,Rural,Single carriageway,Dry,Fine,Daylight,30/08/2009,2009,7-Sunday,8,0.118656,53.03467
20053102C1934,1,1,Slight,272,Nottinghamshire,Yes,Urban,Single carriageway,Dry,Fine,Daylight,26/06/2005,2005,7-Sunday,15,-1.118576,52.956332
200701GD68468,3+,2,Slight,1002.5,Metropolitan Police,No,Urban,Single carriageway,Dry,Fine,Darkness,14/12/2007,2007,5-Friday,7,-0.04212,51.548662
2005530184017,2,2,Slight,262,Gloucestershire,Yes,Urban,Single carriageway,Wet,Raining,Darkness,28/10/2005,2005,5-Friday,6,-2.070045,51.915007
2010620202460,1,1,Slight,371,South Wales,Yes,Urban,Single carriageway,Dry,Fine,Daylight,29/07/2010,2010,4-Thursday,16,-4.037491,51.646676
2012610009512,2,1,Slight,15,Gwent,No,Urban,Single carriageway,Wet,Fine,Daylight,14/03/2012,2012,3-Wednesday,10,-3.031044,51.811876
200601TW60147,2,1,Slight,1447.5,Metropolitan Police,Yes,Urban,Dual carriageway,Wet,Raining,Daylight,06/05/2006,2006,6-Saturday,16,-0.364591,51.441015
2013460228236,2,1,Slight,427.5,Kent,Yes,Urban,Single carriageway,Dry,Fine,Daylight,06/06/2013,2013,4-Thursday,11,0.525458,51.389328
20054100T1128,1,1,Slight,991,Hertfordshire,Yes,Rural,Dual carriageway,Wet,Raining,Daylight,03/05/2005,2005,2-Tuesday,16,-0.382918,51.707892
201101WW50603,2,1,Slight,883.5,Metropolitan Police,Yes,Urban,Single carriageway,Wet,Raining,Daylight,18/07/2011,2011,1-Monday,19,-0.147641,51.475556
200501RG40680,1,1,Slight,949,Metropolitan Police,Yes,Urban,Single carriageway,Dry,Fine,Daylight,04/10/2005,2005,2-Tuesday,16,0.062068,51.482757
200804CL08058,1,2,Slight,1303.5,Lancashire,Yes,Rural,Single carriageway,Dry,Fine,Daylight,03/06/2008,2008,2-Tuesday,14,-2.695038,53.717141
2010360058854,2,1,Slight,1374,Norfolk,Yes,Urban,Single carriageway,Dry,Fine,Daylight,10/11/2010,2010,3-Wednesday,16,0.418238,52.747604
2010030001624,1,3+,Slight,74,Cumbria,Yes,Rural,Single carriageway,Wet,Raining,Daylight,24/07/2010,2010,6-Saturday,20,-3.053744,54.885373
2014621401747,2,1,Slight,787.5,South Wales,Yes,Rural,Single carriageway,Dry,Fine,Daylight,25/09/2014,2014,4-Thursday,8,-3.353179,51.456645
201501YR91021,2,1,Slight,435,Metropolitan Police,Yes,Urban,Single carriageway,Dry,Fine,Daylight,29/11/2015,2015,7-Sunday,16,-0.074119,51.597534
200706K078310,1,1,Slight,951,Greater Manchester,Yes,Urban,Single carriageway,Dry,Fine,Daylight,22/08/2007,2007,3-Wednesday,17,-2.43448,53.57743
2007920703091,1,1,Slight,827,Grampian,Yes,Rural,Dual carriageway,Wet,Fine,Daylight,18/09/2007,2007,2-Tuesday,7,-2.267741,57.199291
201504ED15523,2,1,Slight,1414.5,Lancashire,Yes,Rural,Single carriageway,Wet,Raining,Daylight,19/11/2015,2015,4-Thursday,11,-2.519054,53.750752
2014450016004,2,1,Serious,12847.5,Surrey,Yes,Rural,Single carriageway,Dry,Fine,Daylight,14/06/2014,2014,6-Saturday,12,-0.321091,51.368054
200591NN24666,2,2,Slight,620,Northern,Yes,Rural,Single carriageway,Dry,Fine,Daylight,21/07/2005,2005,4-Thursday,18,-4.499436,57.337976
200620K024901,2,1,Slight,1053,West Midlands,Yes,Urban,Dual carriageway,Dry,Fine,Daylight,03/03/2006,2006,5-Friday,17,-1.986705,52.514337
200506K026921,1,1,Serious,2262,Greater Manchester,Yes,Urban,Single carriageway,Wet,Raining,Daylight,19/05/2005,2005,4-Thursday,20,-2.437282,53.556297
200522FB42917,1,1,Slight,666,West Mercia,No,Rural,Single carriageway,Wet,Fine,Darkness,03/02/2005,2005,4-Thursday,18,-2.598937,52.640841
200620D123802,2,1,Slight,114,West Midlands,No,Urban,Dual carriageway,Wet,Raining,Darkness,09/04/2006,2006,7-Sunday,14,-1.884926,52.553119
20144100J0139,2,2,Slight,1326,Hertfordshire,Yes,Rural,Single carriageway,Dry,Fine,Daylight,19/03/2014,2014,3-Wednesday,15,-0.236526,51.698322
201542I241908,3+,1,Slight,316,Essex,Yes,Urban,Single carriageway,Dry,Fine,Darkness,01/08/2015,2015,6-Saturday,4,0.925735,51.871688
2014331400233,2,1,Slight,48,Leicestershire,Yes,Rural,Single carriageway,Wet,Fine,Daylight,04/02/2014,2014,2-Tuesday,13,-1.216532,52.468546
201201TX20090,2,2,Slight,1402,Metropolitan Police,Yes,Urban,Single carriageway,Dry,Fine,Daylight,28/02/2012,2012,2-Tuesday,12,-0.329023,51.481159
20074100K0011,1,1,Slight,191,Hertfordshire,Yes,Rural,Dual carriageway,Wet,Fine,Darkness,17/01/2007,2007,3-Wednesday,0,-0.022892,51.785475
201004FL10014,3+,2,Slight,396,Lancashire,Yes,Rural,Dual carriageway,Dry,Fine,Daylight,30/01/2010,2010,6-Saturday,12,-2.327191,53.72635
201401LX50308,2,1,Slight,567,Metropolitan Police,Yes,Urban,Single carriageway,Dry,Fine,Daylight,27/03/2014,2014,4-Thursday,17,-0.101361,51.452604
200506C041049,2,1,Slight,1351.5,Greater Manchester,No,Urban,Single carriageway,Wet,Fine,Daylight,18/12/2005,2005,7-Sunday,15,-2.289003,53.395041
200901YR90925,1,2,Slight,378,Metropolitan Police,Yes,Urban,Single carriageway,Wet,Raining,Darkness,23/12/2009,2009,3-Wednesday,21,-0.111811,51.568959
201414K058414,3+,2,Slight,2327.5,South Yorkshire,Yes,Urban,Single carriageway,Dry,Fine,Daylight,03/03/2014,2014,1-Monday,14,-1.427303,53.345873
2007460143712,1,2,Slight,1339.5,Kent,Yes,Urban,One way street,Dry,Fine,Daylight,07/07/2007,2007,6-Saturday,14,1.295331,51.137664
2007610075607,1,1,Serious,3279,Gwent,No,Urban,Single carriageway,Dry,Fine,Daylight,06/06/2007,2007,3-Wednesday,21,-2.95133,51.587487
2011440270067,2,1,Slight,1165.5,Hampshire,Yes,Rural,Single carriageway,Dry,Fine,Daylight,29/06/2011,2011,3-Wednesday,8,-1.185416,50.646648
201442I233307,1,1,Slight,375,Essex,Yes,Urban,Single carriageway,Wet,Fine,Darkness,12/07/2014,2014,6-Saturday,23,0.580868,51.550952
2011551C08636,2,1,Slight,1042.5,Dorset,Yes,Urban,Single carriageway,Dry,Fine,Daylight,24/02/2011,2011,4-Thursday,16,-1.979994,50.720807
201305BB04767,2,1,Slight,780,Merseyside,Yes,Rural,Single carriageway,Wet,Fine,Daylight,19/10/2013,2013,6-Saturday,0,-2.92167,53.485841
2010950001178,2,1,Slight,895.5,Lothian and Borders,Yes,Rural,Single carriageway,Dry,Fine,Daylight,14/02/2010,2010,7-Sunday,12,-2.773888,55.950074
201101CP00196,2,1,Slight,538.5,Metropolitan Police,Yes,Urban,Single carriageway,Dry,Fine,Daylight,14/07/2011,2011,4-Thursday,8,-0.105983,51.518236
2014440037660,1,1,Serious,7841,Hampshire,Yes,Rural,Single carriageway,Wet,Fine,Daylight,01/02/2014,2014,6-Saturday,7,-1.437374,50.977904
201336T130126,1,1,Slight,70,Norfolk,Yes,Rural,Single carriageway,Dry,Fine,Darkness,24/09/2013,2013,2-Tuesday,22,1.025706,52.388221
200897NE07101,2,1,Slight,324,Strathclyde,Yes,Urban,Single carriageway,Wet,Fine,Daylight,28/01/2008,2008,1-Monday,10,-4.048735,55.80228
2008400C03775,2,1,Slight,346.5,Bedfordshire,Yes,Urban,Single carriageway,Wet,Fine,Darkness,17/12/2008,2008,3-Wednesday,21,-0.422865,51.903201
201497NE04406,1,1,Slight,822,Strathclyde,No,Rural,Single carriageway,Dry,Fine,Daylight,12/06/2014,2014,4-Thursday,11,-3.752634,55.860221
200734TM17697,3+,2,Slight,1285,Northamptonshire,Yes,Rural,Dual carriageway,Dry,Fine,Daylight,15/04/2007,2007,7-Sunday,11,-0.881616,52.178012
201101MM71008,1,1,Slight,947,Metropolitan Police,Yes,Urban,Single carriageway,Wet,Raining,Darkness,15/12/2011,2011,4-Thursday,21,-0.084506,51.473553
201401BS70372,2,1,Slight,234,Metropolitan Police,Yes,Urban,Single carriageway,Dry,Fine,Daylight,10/06/2014,2014,2-Tuesday,11,-0.191687,51.501514
2011961101826,1,1,Slight,300,Central,Yes,Urban,Single carriageway,Dry,Fine,Daylight,15/09/2011,2011,4-Thursday,18,-3.776311,56.126169
2010130000263,3+,2,Slight,1952.5,West Yorkshire,Yes,Urban,Single carriageway,Snow,Snowing,Daylight,12/01/2010,2010,2-Tuesday,13,-1.575556,53.669418
2008460166788,2,3+,Slight,1704,Kent,Yes,Rural,Single carriageway,Dry,Fine,Darkness,22/12/2008,2008,1-Monday,15,0.850256,51.072913
201032D097310,2,1,Slight,595.5,Lincolnshire,Yes,Urban,Single carriageway,Dry,Fine,Daylight,05/04/2010,2010,1-Monday,14,-0.777457,53.400908
201260N131862,3+,2,Slight,2580,North Wales,Yes,Rural,Single carriageway,Dry,Fine,Daylight,10/08/2012,2012,5-Friday,16,-4.172637,52.934793
200742I288106,2,1,Slight,1069.5,Essex,Yes,Urban,Single carriageway,Dry,Fine,Darkness,10/06/2007,2007,7-Sunday,21,0.4326,51.611184
200842I210906,3+,2,Slight,1490,Essex,Yes,Urban,Single carriageway,Dry,Fine,Daylight,17/06/2008,2008,2-Tuesday,16,0.732406,51.535422
2008100738708,1,1,Slight,757,Northumbria,Yes,Urban,Single carriageway,Dry,Fine,Daylight,16/10/2008,2008,4-Thursday,10,-1.386596,54.904031
200763CP09807,2,3+,Serious,14860,Dyfed-Powys,Yes,Rural,Single carriageway,Dry,Fine,Daylight,08/04/2007,2007,7-Sunday,12,-5.008581,51.815576
200806K007031,2,2,Slight,1434,Greater Manchester,No,Urban,Single carriageway,Wet,Fine,Daylight,12/12/2008,2008,5-Friday,11,-2.399732,53.544294
2007100506707,2,1,Slight,1095,Northumbria,Yes,Urban,Single carriageway,Wet,Fine,Daylight,22/07/2007,2007,7-Sunday,13,-1.578711,54.906197
2013360076560,2,1,Slight,504,Norfolk,No,Urban,Roundabout,Wet,Fine,Darkness,08/12/2013,2013,7-Sunday,22,1.309623,52.634146
2006470606731,1,1,Slight,482,Sussex,Yes,Rural,Dual carriageway,Dry,Fine,Daylight,07/08/2006,2006,1-Monday,20,-0.358403,51.054776
2006131155906,2,2,Slight,868,West Yorkshire,Yes,Urban,Single carriageway,Dry,Fine,Darkness,14/12/2006,2006,4-Thursday,15,-1.51449,53.82001
2009030002075,2,1,Slight,1102.5,Cumbria,Yes,Rural,Single carriageway,Dry,Fine,Daylight,05/08/2009,2009,3-Wednesday,17,-3.053752,54.616475
201401JC30391,1,1,Slight,719,Metropolitan Police,Yes,Urban,Single carriageway,Wet,Fine,Daylight,04/06/2014,2014,3-Wednesday,7,-0.03779,51.565496
2010440075226,2,1,Slight,447,Hampshire,Yes,Rural,Single carriageway,Wet,Raining,Daylight,23/02/2010,2010,2-Tuesday,15,-1.791781,50.931592
201301LX50914,1,1,Slight,947,Metropolitan Police,Yes,Urban,Single carriageway,Dry,Fine,Daylight,06/09/2013,2013,5-Friday,16,-0.126834,51.417492
201422E400833,2,1,Slight,639,West Mercia,Yes,Urban,Single carriageway,Wet,Fine,Darkness,28/02/2014,2014,5-Friday,21,-2.590072,51.901501
201201HT20972,3+,1,Slight,890,Metropolitan Police,Yes,Urban,Dual carriageway,Dry,Fine,Darkness,29/11/2012,2012,4-Thursday,18,-0.010166,51.507476
2006440340757,2,1,Slight,1489.5,Hampshire,Yes,Urban,Single carriageway,Dry,Fine,Daylight,29/08/2006,2006,2-Tuesday,19,-1.050599,50.822971
2014440379952,2,1,Slight,1285.5,Hampshire,Yes,Urban,Single carriageway,Dry,Fine,Daylight,21/10/2014,2014,2-Tuesday,16,-1.296419,50.915126
2011440082465,2,1,Slight,159,Hampshire,Yes,Rural,Single carriageway,Dry,Fine,Daylight,25/02/2011,2011,5-Friday,7,-1.658576,50.816263
200645WA90446,1,1,Slight,462,Surrey,No,Urban,Single carriageway,Dry,Fog,Daylight,21/08/2006,2006,1-Monday,16,-0.797489,51.212993
2008350143608,2,2,Slight,98,Cambridgeshire,Yes,Rural,Roundabout,Wet,Raining,Daylight,24/04/2008,2008,4-Thursday,9,-0.108857,52.626721
2008920803841,1,1,Serious,3274,Grampian,Yes,Rural,Single carriageway,Ice,Fine,Daylight,02/10/2008,2008,4-Thursday,7,-3.02462,57.445049
200504F016605,1,1,Slight,330,Lancashire,Yes,Rural,Single carriageway,Wet,Fine,Daylight,07/03/2005,2005,1-Monday,17,-2.212814,53.736944
201501MM70182,2,1,Slight,765,Metropolitan Police,Yes,Urban,Single carriageway,Wet,Fine,Daylight,25/02/2015,2015,3-Wednesday,8,-0.104498,51.505946
201001XH30251,1,1,Slight,481,Metropolitan Police,Yes,Rural,Dual carriageway,Dry,Fine,Daylight,09/04/2010,2010,5-Friday,8,-0.49587,51.474516
201401SX20719,1,1,Slight,877,Metropolitan Police,No,Urban,Single carriageway,Dry,Fine,Daylight,01/08/2014,2014,5-Friday,10,-0.253625,51.622503
20141319A0854,1,1,Slight,523,West Yorkshire,Yes,Urban,Single carriageway,Dry,Fine,Daylight,10/09/2014,2014,3-Wednesday,12,-1.68619,53.709569
2009520900786,2,1,Slight,1240.5,Avon and Somerset,No,Urban,Single carriageway,Dry,Fine,Daylight,24/01/2009,2009,6-Saturday,10,-2.5011,51.467356
2009440474009,2,1,Slight,871.5,Hampshire,Yes,Urban,One way street,Dry,Fine,Darkness,31/10/2009,2009,6-Saturday,21,-0.77451,51.312661
2013621300566,2,1,Slight,1167,South Wales,Yes,Rural,Single carriageway,Dry,Fine,Daylight,25/03/2013,2013,1-Monday,15,-3.539808,51.624944
2015440192483,1,1,Serious,7241,Hampshire,Yes,Urban,Dual carriageway,Dry,Fine,Daylight,07/06/2015,2015,7-Sunday,20,-1.182119,50.846659
200950DE2T005,3+,3+,Slight,3655,Devon and Cornwall,Yes,Rural,Single carriageway,Wet,Fine,Daylight,04/03/2009,2009,3-Wednesday,9,-3.501917,50.694587
2005100499105,1,1,Serious,7974,Northumbria,Yes,Urban,Single carriageway,Dry,Fine,Daylight,03/07/2005,2005,7-Sunday,18,-1.513225,54.891753
2005100853505,2,1,Slight,114,Northumbria,Yes,Rural,Dual carriageway,Wet,Fine,Daylight,03/11/2005,2005,4-Thursday,15,-1.590923,55.02459
200605AA07596,2,2,Slight,378,Merseyside,Yes,Urban,Single carriageway,Dry,Fine,Daylight,23/04/2006,2006,7-Sunday,12,-3.053216,53.429489
2012440106241,2,1,Slight,1233,Hampshire,No,Urban,Single carriageway,Dry,Fine,Daylight,16/03/2012,2012,5-Friday,16,-1.08156,50.793498
200601CW10491,3+,1,Slight,1080,Metropolitan Police,No,Urban,Single carriageway,Dry,Fine,Darkness,21/04/2006,2006,5-Friday,23,-0.141748,51.514222
200945EP47297,2,2,Slight,892,Surrey,Yes,Urban,Dual carriageway,Wet,Fine,Daylight,13/12/2009,2009,7-Sunday,12,-0.252558,51.360262
2006440173365,2,1,Slight,637.5,Hampshire,Yes,Rural,Single carriageway,Dry,Fine,Daylight,09/05/2006,2006,2-Tuesday,12,-1.472153,51.00855
201001ZD30070,1,1,Slight,224,Metropolitan Police,Yes,Urban,Single carriageway,Wet,Raining,Daylight,29/01/2010,2010,5-Friday,10,-0.079958,51.38292
2009130251309,2,1,Slight,961.5,West Yorkshire,Yes,Rural,Single carriageway,Dry,Fine,Daylight,30/03/2009,2009,1-Monday,16,-1.841809,53.666111
200804CM08014,2,1,Slight,528,Lancashire,Yes,Urban,Single carriageway,Dry,Fine,Daylight,25/01/2008,2008,5-Friday,7,-2.693345,53.724791
200606L048689,2,1,Slight,699,Greater Manchester,Yes,Urban,Single carriageway,Dry,Fine,Daylight,28/04/2006,2006,5-Friday,9,-2.596655,53.521451
200601PL60032,3+,1,Slight,1196,Metropolitan Police,Yes,Urban,Single carriageway,Wet,Fine,Darkness,28/01/2006,2006,6-Saturday,23,-0.004394,51.444968
2006130132506,1,1,Slight,46,West Yorkshire,Yes,Urban,Single carriageway,Dry,Fine,Darkness,11/02/2006,2006,6-Saturday,23,-1.340904,53.730377
201050BC2B002,1,2,Slight,994.5,Devon and Cornwall,Yes,Rural,Single carriageway,Dry,Fine,Darkness,04/09/2010,2010,6-Saturday,20,-4.604064,50.698284
2015440398918,2,1,Slight,913.5,Hampshire,Yes,Rural,Dual carriageway,Wet,Fine,Darkness,16/11/2015,2015,1-Monday,19,-0.945902,50.860448
